0.000000 0.000000 0.000000 1.000000 2.000000
819.574951 448.705475 1512.682373 6.903072 2.028457
137.261200 523.992065 1862.171997 3.257970 1.926937
590.411560 530.108704 1501.807495 4.223587 2.032174
894.644287 802.706787 1048.572754 8.570618 2.235267
563.032898 644.375488 1175.906860 3.695792 2.166470
560.363098 470.819366 1474.011230 3.711877 2.041861
617.237122 280.105042 1571.740356 5.017446 2.008950
671.137329 442.888336 1212.884155 4.227061 2.148551
891.593811 725.566650 1385.654541 0.232549 2.074564
249.558655 247.826569 1497.490967 6.511830 2.033660
777.935242 999.298462 1385.561401 5.420659 2.074601
802.005249 434.134125 1597.682861 2.739770 2.000725
78.509651 773.589661 1787.485596 4.533298 1.946104
244.409042 261.496857 1113.904663 7.745086 2.198494
541.601868 685.644958 1524.704712 1.634466 2.024394
128.533325 737.588806 1703.451416 0.146298 1.969159
463.155426 89.106018 1048.982178 6.601651 2.235026
336.932587 546.473206 1552.684326 0.874537 2.015122
545.771667 938.245667 1787.447510 2.467773 1.946114
372.379822 385.130219 1712.814941 3.268407 1.966506
158.719910 500.300537 1089.762207 3.663527 2.211697
761.797363 203.666916 1264.775146 2.559347 2.124743
889.311829 789.479797 1516.138428 0.137491 2.027284
527.068604 219.589920 1037.972290 9.220657 2.241558
308.695953 86.954491 1702.938110 4.693583 1.969305
633.427673 255.622452 1760.496460 1.281268 1.953328
193.868118 547.943909 1526.976196 4.347221 2.023632
933.074097 239.791092 1017.137390 0.863467 2.254210
740.091675 106.899651 1494.922974 3.894212 2.034548
310.566559 759.698120 1805.288330 1.411282 1.941427
549.177856 321.426788 1217.723633 0.655491 2.146266
541.016724 255.695969 1066.470581 7.805827 2.224858
342.650452 769.408691 1495.341187 7.572437 2.034403
25.031120 255.837646 1155.277466 1.932068 2.176838
803.781494 682.253540 1785.147217 5.231987 1.946723
922.044617 802.284607 1828.649658 4.645189 1.935394
909.184204 323.572662 1164.025391 1.932282 2.172408
83.270782 969.313660 1419.629150 5.035691 2.061628
290.740479 637.352844 1708.695190 6.036504 1.967671
893.048767 775.165710 1681.469849 1.724388 1.975473
544.574463 176.811050 1211.777344 4.908898 2.149076
432.648682 367.054749 1788.504761 1.677178 1.945834
49.308319 573.651978 1973.285889 6.559992 1.900461
375.936523 801.935547 1633.489258 2.116372 1.989696
125.508202 797.514648 1504.871582 1.614575 2.031122
766.828369 924.500793 1841.227661 0.402490 1.932194
561.853577 549.922852 1889.326050 3.139685 1.920251
325.088623 570.795898 1690.601562 6.345293 1.972835
747.606934 902.378967 1439.268555 1.425408 2.054360
269.433746 227.773376 1416.685791 2.540527 2.062731
801.425354 389.971680 1290.094971 1.481395 2.113651
191.907196 923.584351 1462.482666 2.490026 2.045959
721.098999 967.354248 1526.194336 3.746895 2.023894
891.854980 367.422028 1545.496094 3.462297 2.017480
917.344849 434.822205 1908.611084 1.664773 1.915591
5.618070 599.212646 1112.096558 6.776021 2.199468
501.591614 551.365112 1933.480591 5.260415 1.909683
779.138489 350.166412 1089.767456 5.275995 2.211694
740.138062 379.862488 1757.925781 6.668958 1.954025
303.446838 220.408432 1249.460693 0.208323 2.131615
187.762680 775.655029 1512.473145 0.614168 2.028528
143.077057 57.969372 1533.326416 0.462912 2.021510
492.791565 441.937378 1302.855469 4.142472 2.108184
41.150051 414.951965 1251.634644 4.602308 2.130632
966.317078 185.115219 1313.767090 6.169981 2.103572
535.281677 403.534546 1326.019409 2.269036 2.098462
783.397034 83.945160 1207.464966 0.749761 2.151126
304.353607 456.925629 1111.389648 4.428492 2.199850
232.580658 623.862854 1571.733887 2.842654 2.008952
681.832214 105.060326 1436.079712 1.382405 2.055530
546.997742 738.935120 1673.033447 4.313754 1.977930
153.887054 924.668091 1130.889404 1.072335 2.189460
109.783302 444.656555 1865.659668 4.480314 1.926070
848.191101 191.679092 1920.484619 4.323642 1.912756
275.624237 127.949593 1718.431885 4.197266 1.964926
584.875244 829.821533 1072.094116 7.489781 2.221641
453.684387 643.828064 1193.113647 1.176990 2.158028
748.888428 629.193298 1310.140381 2.452375 2.105099
368.128357 983.173828 1884.033936 3.607947 1.921543
907.841919 14.923338 1642.219482 0.130479 1.987062
459.579895 507.879211 1662.690186 2.264348 1.980967
699.558228 583.174744 1939.359009 6.643211 1.908303
711.124390 657.790894 1555.160400 2.251774 2.014314
487.612457 627.254517 1113.455444 8.462749 2.198736
271.082581 306.569092 1076.813477 0.182579 2.218961
935.762390 386.953827 1315.857178 2.513242 2.102695
370.127686 199.891006 1825.906128 1.951548 1.936097
214.814346 468.125702 1295.594849 5.620830 2.111285
976.004883 958.284973 1982.165161 4.552157 1.898442
541.459717 921.524170 1650.745605 1.865036 1.984509
579.315063 205.906097 1548.583740 0.510221 2.016465
833.160583 662.039246 1008.224365 0.984896 2.259741
968.608337 85.037804 1124.214111 8.091764 2.192986
471.991669 440.071289 1208.261475 7.267992 2.150746
639.962341 34.167625 1120.088867 7.662097 2.195181
502.293274 415.683746 1529.170898 3.669374 2.022897
373.968719 511.336029 1153.861328 8.084792 2.177560
432.860199 804.607117 1168.012573 0.106875 2.170405
10.513187 716.596313 1079.102783 7.704854 2.217667
378.635559 87.327141 1947.916992 2.360319 1.906306
172.364929 72.131096 1251.614502 5.464019 2.130641
512.202393 459.876038 1486.475952 1.184012 2.037483
494.043640 606.564819 1006.941345 9.419447 2.260544
22.248598 536.112183 1474.635254 3.095369 2.041640
47.448204 628.496582 1311.645752 3.978626 2.104464
433.103668 479.658386 1492.483643 3.444883 2.035393
196.254730 571.586426 1287.290649 4.806931 2.114863
658.913574 235.207550 1922.134155 5.688214 1.912364
307.338654 173.748734 1475.635010 6.400331 2.041287
633.624756 962.111023 1971.705811 0.862549 1.900822
568.675903 978.647034 1124.005371 5.287727 2.193097
514.759216 598.640564 1987.141846 3.783584 1.897316
227.137146 298.787567 1042.515869 6.134544 2.238850
778.445984 534.999512 1103.857666 8.801081 2.203936
106.585907 391.148285 1549.590942 5.833882 2.016135
626.355835 471.725098 1596.777954 7.009770 2.001009
645.473816 72.413063 1753.235596 1.999672 1.955300
34.524075 724.941284 1406.766968 4.824713 2.066471
703.588318 530.772400 1194.124390 1.895592 2.157538
129.412979 181.266159 1780.554932 2.534919 1.947943
480.053711 823.070801 1016.790955 2.432011 2.254423
358.070282 120.648621 1233.200439 3.969503 2.139051
511.796906 782.791382 1230.155640 1.181683 2.140460
254.516479 826.933594 1071.847290 8.246937 2.221781
899.346680 825.082825 1179.088867 8.158959 2.164895
550.024109 585.855957 1537.070679 1.940639 2.020265
116.628372 731.195068 1471.959961 1.923895 2.042586
912.461243 252.514954 1602.591553 2.941481 1.999191
75.585762 619.382446 1651.014648 3.201778 1.984429
740.031067 884.215027 1898.312256 1.733969 1.918071
667.006409 128.467880 1389.980713 7.415203 2.072891
955.401489 461.828033 1821.513184 6.008185 1.937225
286.910858 0.602155 1788.618896 5.936822 1.945804
586.458069 325.689606 1090.547363 6.387159 2.211261
56.884705 562.507324 1949.127930 6.586882 1.906024
815.022278 551.719299 1361.860962 7.240049 2.083911
171.101761 12.875610 1324.264160 7.511309 2.099190
897.090698 222.576324 1162.960815 4.962409 2.172945
351.044220 552.941589 1485.619995 2.385179 2.037782
14.769583 307.133209 1161.193848 2.655926 2.173836
307.735352 949.812805 1138.615479 7.949946 2.185418
275.502411 229.162796 1597.280029 2.495025 2.000851
791.670166 546.407837 1301.733032 5.044625 2.108662
98.127159 663.593994 1497.300537 2.087317 2.033726
676.469604 821.564636 1180.361816 5.008328 2.164267
44.140911 343.322540 1137.657349 3.514925 2.185917
896.264099 623.277344 1701.630859 6.625567 1.969677
930.410645 862.824707 1212.714111 2.051565 2.148632
812.637451 351.329529 1132.339478 0.785788 2.188698
580.492310 729.619446 1420.526978 2.962300 2.061293
276.027222 722.260132 1978.854980 2.523278 1.899193
385.854126 476.155396 1643.383301 0.461217 1.986712
297.719971 823.745056 1635.884033 2.535680 1.988971
167.067612 773.541443 1737.046021 0.455866 1.959742
396.818817 438.676819 1974.365479 2.209326 1.900215
301.501495 187.079529 1565.375366 0.865458 2.010999
538.409058 697.714783 1202.278809 1.028740 2.153606
427.334259 622.805847 1491.063965 5.464516 2.035886
345.065948 469.918793 1077.515869 6.680044 2.218564
946.074158 720.899170 1793.243896 1.727130 1.944583
544.644226 429.127869 1585.655029 5.361930 2.004513
202.669312 322.701141 1775.043579 4.268717 1.949414
761.377930 749.408936 1926.717529 0.429755 1.911278
936.488525 492.092926 1177.018311 4.152691 2.165919
189.807770 379.297180 1593.799072 4.637560 2.001943
2.103030 84.862885 1320.503418 2.866107 2.100754
554.781677 398.019348 1078.089111 4.576218 2.218240
118.918526 871.332886 1744.650146 4.765946 1.957648
300.460785 330.305145 1375.274658 4.070117 2.078612
653.006287 150.318222 1102.618286 3.743793 2.204612
899.727234 29.335787 1477.263672 6.526954 2.040713
521.428711 654.281982 1311.113281 5.892711 2.104689
33.579147 904.912354 1328.378540 0.293705 2.097486
989.775269 648.881958 1382.851196 4.393158 2.075653
46.901321 460.940247 1045.412720 1.538558 2.237132
332.273163 790.062866 1829.382568 4.438029 1.935207
120.368019 204.657242 1135.864014 6.884110 2.186853
354.975464 238.482239 1187.758545 2.217127 2.160636
267.818024 665.022156 1090.918335 7.168659 2.211055
319.304138 402.031708 1500.483276 2.732982 2.032629
306.944031 828.861755 1388.565430 2.388822 2.073438
477.743713 771.416626 1841.276123 3.667983 1.932182
232.356873 886.688965 1690.464844 4.119857 1.972875
676.751770 519.847534 1197.363892 6.910855 2.155971
724.504761 333.227966 1570.494141 0.601675 2.009350
571.710205 758.252625 1334.182861 6.895232 2.095096
423.274780 425.101257 1628.775024 5.519927 1.991127
827.132996 129.258240 1095.462158 1.215281 2.208541
958.119995 484.027679 1430.796265 3.456870 2.057477
255.444321 272.072449 1960.508789 3.305063 1.903391
158.761353 650.973633 1052.431152 7.726408 2.233000
170.821152 249.795151 1632.632935 6.647497 1.989956
583.023132 203.127029 1974.806152 1.044583 1.900115
961.379639 308.988983 1994.261475 2.584050 1.895713
734.090210 623.036560 1127.233398 5.014758 2.191388
752.294800 222.695602 1695.300293 5.176187 1.971486
706.723267 126.096504 1146.278442 8.525640 2.181449
398.168915 106.787216 1449.968750 4.387759 2.050463
757.760864 502.399994 1392.443359 7.465394 2.071942
752.195129 25.076340 1823.907959 2.354764 1.936609
228.203354 798.714050 1489.951538 1.473447 2.036272
107.703003 484.213104 1574.237549 6.364900 2.008149
107.249641 701.470825 1403.016479 6.884274 2.067895
924.166443 98.316666 1569.959229 4.776729 2.009522
224.413177 716.237671 1593.057373 4.679529 2.002177
823.024841 43.026127 1179.512329 5.073246 2.164686
545.426147 571.955811 1509.367798 2.298199 2.029586
597.032104 333.275665 1632.839478 6.126711 1.989893
131.989685 122.791077 1014.818542 2.257261 2.255642
607.004150 589.056030 1081.485962 6.515735 2.216325
290.526825 484.502380 1573.798218 1.623548 2.008290
582.819031 143.757401 1845.583008 5.637064 1.931093
859.995056 438.640411 1429.814331 5.418946 2.057840
481.666534 609.326660 1263.805664 0.228630 2.125174
181.282486 773.173401 1324.713867 6.415277 2.099003
106.449059 957.553467 1603.550049 1.786310 1.998892
80.344490 618.368652 1478.131470 5.363420 2.040407
207.424622 559.617371 1401.602539 3.990211 2.068434
